ticker,exchange,alias,asset_type,currency
438740,KS,MIDAS 중소형액티브,ETF,KRW
438900,KS,HANARO Fn K-푸드,ETF,KRW
439260,KS,대한조선,Stock,KRW
439860,KS,KODEX ESG종합채권(A-이상)액티브,ETF,KRW
439870,KS,KODEX 국고채30년액티브,ETF,KRW
440340,KS,TIGER 글로벌멀티에셋TIF액티브,ETF,KRW
440640,KS,ACE 단기채권알파액티브,ETF,KRW
440650,KS,ACE 미국달러단기채권액티브,ETF,KRW
440910,KS,WON 미국우주항공방산,ETF,KRW
441540,KS,HANARO Fn조선해운,ETF,KRW
441640,KS,KODEX 미국배당커버드콜액티브,ETF,KRW
441680,KS,TIGER 미국나스닥100커버드콜(합성),ETF,KRW
441800,KS,TIME Korea플러스배당액티브,ETF,KRW
442090,KS,에셋플러스 코리아대장장이액티브,ETF,KRW
442260,KS,마이티 다이나믹퀀트액티브,ETF,KRW
442320,KS,RISE 글로벌원자력,ETF,KRW
442550,KS,RISE TDF2030액티브 적격,ETF,KRW
442560,KS,RISE TDF2040액티브 적격,ETF,KRW
442570,KS,RISE TDF2050액티브 적격,ETF,KRW
442580,KS,PLUS 글로벌HBM반도체,ETF,KRW
443060,KS,HD현대마린솔루션,Stock,KRW
444200,KS,SOL 코리아메가테크액티브,ETF,KRW
444490,KS,WON 미국S&P500,ETF,KRW
445150,KS,KODEX 친환경조선해운액티브,ETF,KRW
445290,KS,KODEX 로봇액티브,ETF,KRW
445690,KS,BNK 주주가치액티브,ETF,KRW
445910,KS,TIGER MKF배당귀족,ETF,KRW
446070,KS,유니드비티플러스,Stock,KRW
446690,KS,KODEX 아시아AI반도체exChina액티브,ETF,KRW
446700,KS,RISE 배터리 리사이클링,ETF,KRW
446720,KS,SOL 미국배당다우존스,ETF,KRW
446770,KS,ACE 글로벌반도체TOP4 Plus,ETF,KRW
447430,KS,ACE 주주환원가치주액티브,ETF,KRW
447620,KS,SOL 미국TOP5채권혼합50,ETF,KRW
447660,KS,PLUS 애플채권혼합,ETF,KRW
447770,KS,TIGER 테슬라채권혼합Fn,ETF,KRW
448100,KS,WON 200,ETF,KRW
448290,KS,TIGER 미국S&P500(H),ETF,KRW
448300,KS,TIGER 미국나스닥100(H),ETF,KRW
448330,KS,KODEX 삼성전자채권혼합,ETF,KRW
448490,KS,HANARO 32-10 국고채액티브,ETF,KRW
448540,KS,ACE 엔비디아채권혼합,ETF,KRW
448570,KS,FOCUS AI코리아액티브,ETF,KRW
448630,KS,RISE 삼성그룹Top3채권혼합,ETF,KRW
449170,KS,TIGER KOFR금리액티브(합성),ETF,KRW
449180,KS,KODEX 미국S&P500(H),ETF,KRW
449190,KS,KODEX 미국나스닥100(H),ETF,KRW
449450,KS,PLUS K방산,ETF,KRW
449580,KS,RISE 테슬라애플아마존채권혼합,ETF,KRW
449680,KS,TIGER 한중전기차(합성),ETF,KRW
449690,KS,TIGER 한중반도체(합성),ETF,KRW
449770,KS,KIWOOM 미국S&P500,ETF,KRW
449780,KS,KIWOOM 미국S&P500(H),ETF,KRW
450080,KS,에코프로머티,Stock,KRW
450180,KS,KODEX 한중전기차(합성),ETF,KRW
450190,KS,KODEX 한중반도체(합성),ETF,KRW
450910,KS,SOL 코스닥150,ETF,KRW
451000,KS,PLUS 종합채권(AA-이상)액티브,ETF,KRW
451060,KS,1Q 200액티브,ETF,KRW
451150,KS,에셋플러스 글로벌영에이지액티브,ETF,KRW
451530,KS,TIGER 국고채30년스트립액티브,ETF,KRW
451540,KS,TIGER 종합채권(AA-이상)액티브,ETF,KRW
451600,KS,PLUS 국고채30년액티브,ETF,KRW
451670,KS,RISE 국채30년레버리지(합성),ETF,KRW
452250,KS,ACE 미국30년국채선물레버리지(합성 H),ETF,KRW
452260,KS,한화갤러리아,Stock,KRW
45226K,KS,한화갤러리아우,Stock,KRW
452360,KS,SOL 미국배당다우존스(H),ETF,KRW
452440,KS,VITA 밸류알파액티브,ETF,KRW
453010,KS,PLUS KOFR금리,ETF,KRW
453060,KS,HANARO KOFR금리액티브(합성),ETF,KRW
453080,KS,KIWOOM 미국나스닥100(H),ETF,KRW
453330,KS,RISE 미국S&P500(H),ETF,KRW
453340,KS,현대그린푸드,Stock,KRW
453630,KS,KODEX 미국S&P500필수소비재,ETF,KRW
453640,KS,KODEX 미국S&P500헬스케어,ETF,KRW
453650,KS,KODEX 미국S&P500금융,ETF,KRW
453660,KS,KODEX 미국S&P500경기소비재,ETF,KRW
453810,KS,KODEX 인도Nifty50,ETF,KRW
453820,KS,KODEX 인도Nifty50레버리지(합성),ETF,KRW
453850,KS,ACE 미국30년국채액티브(H),ETF,KRW
453870,KS,TIGER 인도니프티50,ETF,KRW
453950,KS,TIGER TSMC파운드리밸류체인,ETF,KRW
454180,KS,KIWOOM 차이나내수소비TOP CSI,ETF,KRW
454320,KS,HANARO CAPEX설비투자iSelect,ETF,KRW
454780,KS,KIWOOM 종합채권(AA-이상)액티브,ETF,KRW
454910,KS,두산로보틱스,Stock,KRW
455030,KS,KODEX 미국달러SOFR금리액티브(합성),ETF,KRW
455660,KS,ACE 미국하이일드액티브(H),ETF,KRW
455850,KS,SOL AI반도체소부장,ETF,KRW
455860,KS,SOL 2차전지소부장Fn,ETF,KRW
455890,KS,RISE 머니마켓액티브,ETF,KRW
455960,KS,RISE 미국달러SOFR금리액티브(합성),ETF,KRW
456040,KS,OCI,Stock,KRW
456200,KS,PLUS 미국달러SOFR금리액티브(합성),ETF,KRW
456250,KS,KODEX 유럽명품TOP10 STOXX,ETF,KRW
456600,KS,TIME 글로벌AI인공지능액티브,ETF,KRW
456610,KS,TIGER 미국달러SOFR금리액티브(합성),ETF,KRW
456680,KS,TIGER 차이나전기차레버리지(합성),ETF,KRW
456880,KS,ACE 미국달러SOFR금리(합성),ETF,KRW
457190,KS,이수스페셜티케미컬,Stock,KRW
457480,KS,ACE 테슬라밸류체인액티브,ETF,KRW
457690,KS,KODEX 33-06 국고채액티브,ETF,KRW
457700,KS,KODEX 53-09 국고채액티브,ETF,KRW
457930,KS,BNK 미래전략기술액티브,ETF,KRW
457990,KS,PLUS 태양광&ESS,ETF,KRW
458030,KS,WON 국공채머니마켓액티브,ETF,KRW
458210,KS,KIWOOM CD금리액티브(합성),ETF,KRW
458250,KS,TIGER 미국30년국채스트립액티브(합성 H),ETF,KRW
458260,KS,TIGER 미국투자등급회사채액티브(H),ETF,KRW
458730,KS,TIGER 미국배당다우존스,ETF,KRW
458750,KS,TIGER 미국배당다우존스타겟커버드콜1호,ETF,KRW
458760,KS,TIGER 미국배당다우존스타겟커버드콜2호,ETF,KRW
459560,KS,KODEX 테슬라밸류체인FactSet,ETF,KRW
459580,KS,KODEX CD금리액티브(합성),ETF,KRW
459750,KS,RISE 글로벌주식분산액티브,ETF,KRW
459790,KS,KIWOOM 미국성장기업30액티브,ETF,KRW
460270,KS,KIWOOM 미국달러SOFR금리액티브(합성),ETF,KRW
460660,KS,RISE 미국S&P배당킹,ETF,KRW
460850,KS,동국씨엠,Stock,KRW
460860,KS,동국제강,Stock,KRW
460960,KS,ACE 글로벌인컴TOP10,ETF,KRW
461270,KS,ACE 26-06 회사채(AA-이상)액티브,ETF,KRW
461340,KS,HANARO 글로벌생성형AI액티브,ETF,KRW
461450,KS,KODEX 코스닥글로벌,ETF,KRW
461460,KS,PLUS 국고채10년액티브,ETF,KRW
461490,KS,RISE 글로벌자산배분액티브,ETF,KRW
461500,KS,HANARO 종합채권(AA-이상)액티브,ETF,KRW
461580,KS,TIGER 코스닥글로벌,ETF,KRW
461600,KS,SOL 미국30년국채액티브(H),ETF,KRW
461900,KS,PLUS 미국테크TOP10,ETF,KRW
461910,KS,PLUS 미국테크TOP10레버리지(합성),ETF,KRW
461950,KS,KODEX 2차전지핵심소재10,ETF,KRW
462010,KS,TIGER 2차전지소재Fn,ETF,KRW
462330,KS,KODEX 2차전지산업레버리지,ETF,KRW
462340,KS,에셋플러스 글로벌다이나믹시니어액티브,ETF,KRW
462520,KS,조선내화,Stock,KRW
462870,KS,시프트업,Stock,KRW
462900,KS,KoAct 바이오헬스케어액티브,ETF,KRW
463050,KS,TIME K바이오액티브,ETF,KRW
463250,KS,TIGER K방산&우주,ETF,KRW
463290,KS,1Q 단기금융채액티브,ETF,KRW
463300,KS,RISE 중국본토CSI300,ETF,KRW
463640,KS,KODEX 미국S&P500유틸리티,ETF,KRW
463680,KS,KODEX 미국S&P500테크놀로지,ETF,KRW
463690,KS,KODEX 미국S&P500커뮤니케이션,ETF,KRW
464240,KS,KIWOOM 26-09회사채(AA-이상)액티브,ETF,KRW
464310,KS,TIGER 글로벌AI&로보틱스 INDXX,ETF,KRW
464470,KS,PLUS 미국채30년액티브,ETF,KRW
464600,KS,SOL 자동차소부장Fn,ETF,KRW
464610,KS,SOL 의료기기소부장Fn,ETF,KRW
464920,KS,PLUS 일본반도체소부장,ETF,KRW
464930,KS,TIGER 글로벌혁신블루칩TOP10,ETF,KRW
465330,KS,RISE 2차전지TOP10,ETF,KRW
465350,KS,RISE 2차전지TOP10인버스(합성),ETF,KRW
465580,KS,ACE 미국빅테크TOP7 Plus,ETF,KRW
465610,KS,ACE 미국빅테크TOP7 Plus레버리지(합성),ETF,KRW
465620,KS,ACE 미국빅테크TOP7 Plus인버스(합성),ETF,KRW
465660,KS,TIGER 일본반도체FACTSET,ETF,KRW
465670,KS,TIGER 미국캐시카우100,ETF,KRW
465770,KS,STX그린로지스,Stock,KRW
465780,KS,마이티 26-09 특수채(AAA)액티브,ETF,KRW
466810,KS,BNK 2차전지양극재,ETF,KRW
466920,KS,SOL 조선TOP3플러스,ETF,KRW
466930,KS,SOL 자동차TOP3플러스,ETF,KRW
466940,KS,TIGER 은행고배당플러스TOP10,ETF,KRW
466950,KS,TIGER 글로벌AI액티브,ETF,KRW
468370,KS,KODEX iShares미국인플레이션국채액티브,ETF,KRW
468380,KS,KODEX iShares미국하이일드액티브,ETF,KRW
468630,KS,KODEX iShares미국투자등급회사채액티브,ETF,KRW
469050,KS,RISE 미국반도체NYSE(H),ETF,KRW
469060,KS,RISE 미국반도체NYSE,ETF,KRW
469070,KS,RISE AI&로봇,ETF,KRW
469150,KS,ACE AI반도체TOP3+,ETF,KRW
469160,KS,ACE 일본반도체,ETF,KRW
469170,KS,ACE 포스코그룹포커스,ETF,KRW
469530,KS,RISE 미국달러선물인버스,ETF,KRW
469790,KS,KIWOOM 코리아테크TOP10,ETF,KRW
469830,KS,SOL 초단기채권액티브,ETF,KRW
470310,KS,UNICORN 생성형AI강소기업액티브,ETF,KRW
471040,KS,KoAct 글로벌AI&로봇액티브,ETF,KRW
471230,KS,KODEX 국고채10년액티브,ETF,KRW
471460,KS,KIWOOM 국고채30년액티브,ETF,KRW
471760,KS,TIGER AI반도체핵심공정,ETF,KRW
471780,KS,TIGER 코리아테크액티브,ETF,KRW
471990,KS,KODEX AI반도체핵심장비,ETF,KRW
472150,KS,TIGER 배당커버드콜액티브,ETF,KRW
472160,KS,TIGER 미국테크TOP10 INDXX(H),ETF,KRW
472170,KS,TIGER 미국테크TOP10채권혼합,ETF,KRW
472720,KS,TRUSTON 주주가치액티브,ETF,KRW
472830,KS,RISE 미국30년국채커버드콜(합성),ETF,KRW
472840,KS,IBK 200,ETF,KRW
472870,KS,RISE 미국30년국채엔화노출(합성 H),ETF,KRW
472920,KS,HK 종합채권(AA-이상)액티브,ETF,KRW
473290,KS,KODEX 26-12 회사채(AA-이상)액티브,ETF,KRW
473330,KS,SOL 미국30년국채커버드콜(합성),ETF,KRW
473440,KS,ACE 11월만기자동연장회사채AA-이상액티브,ETF,KRW
473460,KS,KODEX 미국서학개미,ETF,KRW
473490,KS,KIWOOM 글로벌AI반도체,ETF,KRW
473590,KS,ACE 미국주식베스트셀러,ETF,KRW
473640,KS,HANARO 글로벌금채굴기업,ETF,KRW
474220,KS,TIGER 미국테크TOP10타겟커버드콜,ETF,KRW
474390,KS,SOL 국고채30년액티브,ETF,KRW
474590,KS,WON 반도체밸류체인액티브,ETF,KRW
474800,KS,KIWOOM 미국원유에너지기업,ETF,KRW
474920,KS,에셋플러스 차이나일등기업포커스10액티브,ETF,KRW
475050,KS,ACE KPOP포커스,ETF,KRW
475070,KS,KoAct 글로벌친환경전력인프라액티브,ETF,KRW
475080,KS,KODEX 테슬라커버드콜채권혼합액티브,ETF,KRW
475150,KS,SK이터닉스,Stock,KRW
475260,KS,ACE 2월만기자동연장회사채AA-이상액티브,ETF,KRW
475270,KS,ACE 5월만기자동연장회사채AA-이상액티브,ETF,KRW
475280,KS,ACE 8월만기자동연장회사채AA-이상액티브,ETF,KRW
475300,KS,SOL 반도체전공정,ETF,KRW
475310,KS,SOL 반도체후공정,ETF,KRW
475350,KS,RISE 버크셔포트폴리오TOP10,ETF,KRW
475380,KS,RISE 글로벌리얼티인컴,ETF,KRW
475560,KS,더본코리아,Stock,KRW
475630,KS,TIGER CD1년금리액티브(합성),ETF,KRW
475720,KS,RISE 200위클리커버드콜,ETF,KRW
476000,KS,UNICORN 포스트IPO액티브,ETF,KRW
476030,KS,SOL 미국나스닥100,ETF,KRW
476070,KS,KODEX 글로벌비만치료제TOP2 Plus,ETF,KRW
476260,KS,HANARO 반도체핵심공정주도주,ETF,KRW
476310,KS,RISE 글로벌비만산업TOP2+,ETF,KRW
476450,KS,KIWOOM 머니마켓액티브,ETF,KRW
476550,KS,TIGER 미국30년국채커버드콜액티브(H),ETF,KRW
476690,KS,TIGER 글로벌비만치료제TOP2Plus,ETF,KRW
476750,KS,ACE 미국30년국채엔화노출액티브(H),ETF,KRW
476760,KS,ACE 미국30년국채액티브,ETF,KRW
476800,KS,KODEX 한국부동산리츠인프라,ETF,KRW
476850,KS,KoAct 배당성장액티브,ETF,KRW
477050,KS,PLUS 머니마켓액티브,ETF,KRW
477080,KS,RISE CD금리액티브(합성),ETF,KRW
477490,KS,에셋플러스 글로벌일등기업포커스10액티브,ETF,KRW
477730,KS,KODEX 인도타타그룹,ETF,KRW
478150,KS,TIME 글로벌우주테크&방산액티브,ETF,KRW
479080,KS,1Q 머니마켓액티브,ETF,KRW
479520,KS,RISE KOFR금리액티브(합성),ETF,KRW
479620,KS,SOL 미국AI반도체칩메이커,ETF,KRW
479730,KS,TIGER 인도빌리언컨슈머,ETF,KRW
479850,KS,HANARO K-뷰티,ETF,KRW
480020,KS,ACE 미국빅테크7+데일리타겟커버드콜(합성),ETF,KRW
480030,KS,ACE 미국500데일리타겟커버드콜(합성),ETF,KRW
480040,KS,ACE 미국반도체데일리타겟커버드콜(합성),ETF,KRW
480260,KS,TIGER 27-04회사채(A+이상)액티브,ETF,KRW
480310,KS,TIGER 글로벌온디바이스AI,ETF,KRW
480370,KS,씨케이솔루션,Stock,KRW
480460,KS,WON 한국부동산TOP3플러스,ETF,KRW
481050,KS,KODEX CD1년금리플러스액티브(합성),ETF,KRW
481060,KS,KODEX 미국30년국채타겟커버드콜(합성 H),ETF,KRW
481180,KS,SOL 미국AI소프트웨어,ETF,KRW
481190,KS,SOL 미국테크TOP10,ETF,KRW
481340,KS,RISE 미국30년국채액티브,ETF,KRW
481430,KS,RISE 국고채10년액티브,ETF,KRW
482030,KS,KoAct 반도체&2차전지핵심소재액티브,ETF,KRW
482730,KS,TIGER 미국S&P500타겟데일리커버드콜,ETF,KRW
483020,KS,KIWOOM 의료AI,ETF,KRW
483030,KS,KIWOOM 미국블록버스터바이오테크의약품+,ETF,KRW
483240,KS,TIGER 미국나스닥100ETF선물,ETF,KRW
483280,KS,KODEX 미국AI테크TOP10타겟커버드콜,ETF,KRW
483290,KS,KODEX 미국배당다우존스타겟커버드콜,ETF,KRW
483320,KS,ACE 엔비디아밸류체인액티브,ETF,KRW
483330,KS,ACE 마이크로소프트밸류체인액티브,ETF,KRW
483340,KS,ACE 구글밸류체인액티브,ETF,KRW
483420,KS,ACE 애플밸류체인액티브,ETF,KRW
483570,KS,KCGI 미국S&P500 TOP10,ETF,KRW
483650,KS,달바글로벌,Stock,KRW
484790,KS,KODEX 미국30년국채액티브(H),ETF,KRW
484870,KS,엠앤씨솔루션,Stock,KRW
484880,KS,SOL 금융지주플러스고배당,ETF,KRW
484890,KS,SOL 머니마켓액티브,ETF,KRW
485540,KS,KODEX 미국AI테크TOP10,ETF,KRW
485690,KS,RISE 미국AI밸류체인TOP3Plus,ETF,KRW
485810,KS,TIME 글로벌바이오액티브,ETF,KRW
486240,KS,DAISHIN343 AI반도체&인프라액티브,ETF,KRW
486290,KS,TIGER 미국나스닥100타겟데일리커버드콜,ETF,KRW
486450,KS,SOL 미국AI전력인프라,ETF,KRW
486830,KS,HANARO 머니마켓액티브,ETF,KRW
487130,KS,KoAct AI인프라액티브,ETF,KRW
487230,KS,KODEX 미국AI전력핵심인프라,ETF,KRW
487240,KS,KODEX AI전력핵심설비,ETF,KRW
487340,KS,ACE 머니마켓액티브,ETF,KRW
487570,KS,HS효성,Stock,KRW
487750,KS,BNK 온디바이스AI,ETF,KRW
487910,KS,ACE 인도컨슈머파워액티브,ETF,KRW
487920,KS,ACE 인도시장대표BIG5그룹액티브,ETF,KRW
487950,KS,KODEX 대만테크고배당다우존스,ETF,KRW
488080,KS,TIGER 반도체TOP10레버리지,ETF,KRW
488200,KS,KIWOOM K-2차전지북미공급망,ETF,KRW
488210,KS,KIWOOM K-반도체북미공급망,ETF,KRW
488290,KS,MIDAS 일본테크액티브,ETF,KRW
488480,KS,RISE 일본섹터TOP4Plus,ETF,KRW
488500,KS,TIGER 미국S&P500동일가중,ETF,KRW
488720,KS,WON 종합채권(AA-이상)액티브,ETF,KRW
488770,KS,KODEX 머니마켓액티브,ETF,KRW
488980,KS,SOL 26-12 회사채(AA-이상)액티브,ETF,KRW
489000,KS,PLUS 일본엔화초단기국채(합성),ETF,KRW
489010,KS,PLUS 글로벌AI인프라,ETF,KRW
489030,KS,PLUS 고배당주위클리커버드콜,ETF,KRW
489250,KS,KODEX 미국배당다우존스,ETF,KRW
489290,KS,WON 미국빌리어네어,ETF,KRW
489790,KS,한화비전,Stock,KRW
489860,KS,KIWOOM 글로벌전력GRID인프라,ETF,KRW
490090,KS,TIGER 미국AI빅테크10,ETF,KRW
490330,KS,KoAct 미국치매&뇌질환치료제액티브,ETF,KRW
490480,KS,SOL K방산,ETF,KRW
490490,KS,SOL 미국배당미국채혼합50,ETF,KRW
490590,KS,RISE 미국AI밸류체인데일리고정커버드콜,ETF,KRW
490600,KS,RISE 미국배당100데일리고정커버드콜,ETF,KRW
491010,KS,TIGER 글로벌AI전력인프라액티브,ETF,KRW
491090,KS,KODEX 미국테크TOP3플러스,ETF,KRW
491220,KS,PLUS 200TR,ETF,KRW
491230,KS,PLUS 국공채머니마켓액티브,ETF,KRW
491510,KS,파워 K-주주가치액티브,ETF,KRW
491610,KS,1Q CD금리액티브(합성),ETF,KRW
491620,KS,RISE 미국테크100데일리고정커버드콜,ETF,KRW
491630,KS,RISE 미국반도체인버스(합성 H),ETF,KRW
491700,KS,HK 200,ETF,KRW
491820,KS,HANARO 전력설비투자,ETF,KRW
491830,KS,TIGER 미국AI반도체팹리스,ETF,KRW
492500,KS,1Q 현대차그룹채권(A+이상)&국고통안,ETF,KRW
493420,KS,SOL 미국배당다우존스2호,ETF,KRW
493810,KS,TIGER 미국AI빅테크10타겟데일리커버드콜,ETF,KRW
494180,KS,TIME 글로벌소비트렌드액티브,ETF,KRW
494210,KS,SOL 미국500타겟데일리커버드콜액티브,ETF,KRW
494220,KS,UNICORN SK하이닉스밸류체인액티브,ETF,KRW
494300,KS,KODEX 미국나스닥100데일리커버드콜OTM,ETF,KRW
494310,KS,KODEX 반도체레버리지,ETF,KRW
494330,KS,ACE 라이프자산주주가치액티브,ETF,KRW
494340,KS,ACE 글로벌AI맞춤형반도체,ETF,KRW
494410,KS,PLUS 미국S&P500성장주,ETF,KRW
494420,KS,PLUS 미국배당증가성장주데일리커버드콜,ETF,KRW
494670,KS,TIGER 조선TOP10,ETF,KRW
494840,KS,TIGER 미국방산TOP10,ETF,KRW
494890,KS,KODEX 200액티브,ETF,KRW
495040,KS,PLUS 코리아밸류업,ETF,KRW
495050,KS,RISE 코리아밸류업,ETF,KRW
495060,KS,TIME 코리아밸류업액티브,ETF,KRW
495230,KS,KoAct 코리아밸류업액티브,ETF,KRW
495330,KS,1Q 코리아밸류업,ETF,KRW
495550,KS,SOL 코리아밸류업TR,ETF,KRW
495710,KS,BNK 26-06 특수채(AAA이상)액티브,ETF,KRW
495750,KS,HANARO 코리아밸류업,ETF,KRW
495850,KS,KODEX 코리아밸류업,ETF,KRW
495940,KS,RISE 미국AI테크액티브,ETF,KRW
496020,KS,WON 전단채플러스액티브,ETF,KRW
496080,KS,TIGER 코리아밸류업,ETF,KRW
496090,KS,KIWOOM 코리아밸류업,ETF,KRW
496120,KS,ACE 코리아밸류업,ETF,KRW
496130,KS,TRUSTON 코리아밸류업액티브,ETF,KRW
496770,KS,PLUS 글로벌방산,ETF,KRW
497510,KS,ACE 글로벌빅파마,ETF,KRW
497520,KS,ACE 일라이릴리밸류체인,ETF,KRW
497570,KS,TIGER 미국필라델피아AI반도체나스닥,ETF,KRW
497780,KS,KoAct 미국천연가스인프라액티브,ETF,KRW
497880,KS,SOL CD금리&머니마켓액티브,ETF,KRW
498050,KS,HANARO 바이오코리아액티브,ETF,KRW
498180,KS,파워 종합채권(AA-이상)액티브,ETF,KRW
498270,KS,KIWOOM 미국양자컴퓨팅,ETF,KRW
498400,KS,KODEX 200타겟위클리커버드콜,ETF,KRW
498410,KS,KODEX 금융고배당TOP10타겟위클리커버드콜,ETF,KRW
498610,KS,RISE 인도디지털성장,ETF,KRW
498860,KS,RISE 코리아금융고배당,ETF,KRW
499150,KS,SOL 미국S&P500엔화노출(H),ETF,KRW
499660,KS,TIGER CD금리플러스액티브(합성),ETF,KRW
499790,KS,GS피앤엘,Stock,KRW
